Begin Month,12 Month Return,12 Month Factor,
8/31/88,-0.044615072,0.955384928,
9/30/88,-0.01265539,0.98734461,
10/31/88,0.154167461,1.154167461,
11/30/88,0.174336844,1.174336844,
12/31/88,0.138641202,1.138641202,
1/31/89,0.129915465,1.129915465,
2/28/89,0.080524556,1.080524556,
3/31/89,0.086634402,1.086634402,
4/30/89,0.118068543,1.118068543,
5/31/89,0.139377798,1.139377798,
6/30/89,0.115826751,1.115826751,
7/31/89,0.168622293,1.168622293,
8/31/89,0.196100035,1.196100035,
9/30/89,0.193131876,1.193131876,
10/31/89,0.146658849,1.146658849,
11/30/89,0.156559795,1.156559795,
12/31/89,0.16316545,1.16316545,
1/31/90,0.081252859,1.081252859,
2/28/90,0.08738018,1.08738018,
3/31/90,0.064040204,1.064040204,
4/30/90,0.010001052,1.010001052,
5/31/90,0.046539118,1.046539118,
6/30/90,0.044635144,1.044635144,
7/31/90,0.002799082,1.002799082,
8/31/90,-0.071451281,0.928548719,
9/30/90,-0.137807503,0.862192497,
10/31/90,-0.117270864,0.882729136,
11/30/90,-0.104379635,0.895620365,
12/31/90,-0.101130906,0.898869094,
1/31/91,-0.032413275,0.967586725,
2/28/91,0.029000942,1.029000942,
3/31/91,0.055696903,1.055696903,
4/30/91,0.083821731,1.083821731,
5/31/91,0.050511161,1.050511161,
6/30/91,0.012796421,1.012796421,
7/31/91,0.032617358,1.032617358,
8/31/91,0.130599698,1.130599698,
9/30/91,0.202475928,1.202475928,
10/31/91,0.215201335,1.215201335,
11/30/91,0.159698895,1.159698895,
12/31/91,0.202692768,1.202692768,
1/31/92,0.179504936,1.179504936,
2/29/92,0.117587726,1.117587726,
3/31/92,0.075382244,1.075382244,
4/30/92,0.080478105,1.080478105,
5/31/92,0.079926356,1.079926356,
6/30/92,0.099608194,1.099608194,
7/31/92,0.091336179,1.091336179,
8/31/92,0.072651537,1.072651537,
9/30/92,0.075808158,1.075808158,
10/31/92,0.050811729,1.050811729,
11/30/92,0.091261032,1.091261032,
12/31/92,0.0556583,1.0556583,
1/31/93,0.068291,1.068291,
2/28/93,0.083625851,1.083625851,
3/31/93,0.140223955,1.140223955,
4/30/93,0.130528386,1.130528386,
5/31/93,0.126647072,1.126647072,
6/30/93,0.153698671,1.153698671,
7/31/93,0.149895967,1.149895967,
8/31/93,0.195017018,1.195017018,
9/30/93,0.192431882,1.192431882,
10/31/93,0.214431349,1.214431349,
11/30/93,0.177272963,1.177272963,
12/31/93,0.185307476,1.185307476,
1/31/94,0.197559695,1.197559695,
2/28/94,0.151414766,1.151414766,
3/31/94,0.076864647,1.076864647,
4/30/94,0.076562256,1.076562256,
5/31/94,0.067323867,1.067323867,
6/30/94,0.048243648,1.048243648,
7/31/94,0.054254026,1.054254026,
8/31/94,0.039471864,1.039471864,
9/30/94,0.01464842,1.01464842,
10/31/94,0.011927317,1.011927317,
11/30/94,-0.000273229,0.999726771,
12/31/94,-0.019609692,0.980390308,
1/31/95,-0.054584283,0.945415717,
2/28/95,-0.019328649,0.980671351,
3/31/95,0.032900386,1.032900386,
4/30/95,0.046492554,1.046492554,
5/31/95,0.069909456,1.069909456,
6/30/95,0.092870223,1.092870223,
7/31/95,0.09919747,1.09919747,
8/31/95,0.083188787,1.083188787,
9/30/95,0.116900337,1.116900337,
10/31/95,0.096624657,1.096624657,
11/30/95,0.158120976,1.158120976,
12/31/95,0.171811397,1.171811397,
1/31/96,0.185241183,1.185241183,
2/29/96,0.162939578,1.162939578,
3/31/96,0.148446793,1.148446793,
4/30/96,0.142590494,1.142590494,
5/31/96,0.120146139,1.120146139,
6/30/96,0.109737994,1.109737994,
7/31/96,0.055146817,1.055146817,
8/31/96,0.066330595,1.066330595,
9/30/96,0.077024992,1.077024992,
10/31/96,0.105550375,1.105550375,
11/30/96,0.118546609,1.118546609,
12/31/96,0.097918725,1.097918725,
1/31/97,0.105889505,1.105889505,
2/28/97,0.111839622,1.111839622,
3/31/97,0.086575836,1.086575836,
4/30/97,0.085354675,1.085354675,
5/31/97,0.122183175,1.122183175,
6/30/97,0.154913334,1.154913334,
7/31/97,0.233939395,1.233939395,
8/31/97,0.186838063,1.186838063,
9/30/97,0.204965164,1.204965164,
10/31/97,0.160603473,1.160603473,
11/30/97,0.120648052,1.120648052,
12/31/97,0.130332883,1.130332883,
1/31/98,0.117111413,1.117111413,
2/28/98,0.154156152,1.154156152,
3/31/98,0.212207686,1.212207686,
4/30/98,0.203516215,1.203516215,
5/31/98,0.136944104,1.136944104,
6/30/98,0.098708039,1.098708039,
7/31/98,0.037758798,1.037758798,
8/31/98,-0.029154856,0.970845144,
9/30/98,-0.036846732,0.963153268,
10/31/98,0.022155314,1.022155314,
11/30/98,0.048105901,1.048105901,
12/31/98,0.051339184,1.051339184,
1/31/99,0.048237431,1.048237431,
2/28/99,-0.017993612,0.982006388,
3/31/99,-0.022748166,0.977251834,
4/30/99,0.01895691,1.01895691,
5/31/99,0.025716249,1.025716249,
6/30/99,0.061223027,1.061223027,
7/31/99,0.06760621,1.06760621,
8/31/99,0.161216153,1.161216153,
9/30/99,0.107776548,1.107776548,
10/31/99,0.082401572,1.082401572,
11/30/99,0.064634489,1.064634489,
12/31/99,0.081593389,1.081593389,
1/31/00,0.05295504,1.05295504,
2/29/00,0.07640723,1.07640723,
3/31/00,0.090150133,1.090150133,
4/30/00,0.022022271,1.022022271,
5/31/00,0.029731332,1.029731332,
6/30/00,0.010263251,1.010263251,
7/31/00,0.026482966,1.026482966,
8/31/00,0.063188096,1.063188096,
9/30/00,0.06533929,1.06533929,
10/31/00,0.045937912,1.045937912,
11/30/00,0.022292775,1.022292775,
12/31/00,0.032667111,1.032667111,
1/31/01,0.083605208,1.083605208,
2/28/01,0.065210331,1.065210331,
3/31/01,0.001742856,1.001742856,
4/30/01,0.045933154,1.045933154,
5/31/01,0.0541963,1.0541963,
6/30/01,0.044596141,1.044596141,
7/31/01,0.04418178,1.04418178,
8/31/01,0.008957363,1.008957363,
9/30/01,-0.032181593,0.967818407,
10/31/01,-0.001497557,0.998502443,
11/30/01,0.047953332,1.047953332,
12/31/01,0.024578976,1.024578976,
1/31/02,-0.000680399,0.999319601,
2/28/02,0.024657743,1.024657743,
3/31/02,0.073634253,1.073634253,
4/30/02,0.050340773,1.050340773,
5/31/02,0.048846694,1.048846694,
6/30/02,0.024264642,1.024264642,
7/31/02,-0.02375361,0.97624639,
8/31/02,-0.011584508,0.988415492,
9/30/02,0.003149652,1.003149652,
10/31/02,-0.001789568,0.998210432,
11/30/02,-0.007852213,0.992147787,
12/31/02,-0.029728722,0.970271278,
1/31/03,-0.045720654,0.954279346,
2/28/03,-0.05731618,0.94268382,
3/31/03,-0.082395535,0.917604465,
4/30/03,-0.032685133,0.967314867,
5/31/03,0.022353669,1.022353669,
6/30/03,0.060111163,1.060111163,
7/31/03,0.123265891,1.123265891,
8/31/03,0.136790301,1.136790301,
9/30/03,0.201755636,1.201755636,
10/31/03,0.228937529,1.228937529,
11/30/03,0.217843939,1.217843939,
12/31/03,0.27302892,1.27302892,
1/31/04,0.311712073,1.311712073,
2/29/04,0.341232011,1.341232011,
3/31/04,0.349428471,1.349428471,
4/30/04,0.233444457,1.233444457,
5/31/04,0.156178701,1.156178701,
6/30/04,0.159536937,1.159536937,
7/31/04,0.122398,1.122398,
8/31/04,0.11234148,1.11234148,
9/30/04,0.114758884,1.114758884,
10/31/04,0.081499037,1.081499037,
11/30/04,0.097054088,1.097054088,
12/31/04,0.08758238,1.08758238,
1/31/05,0.061934185,1.061934185,
2/28/05,0.057519083,1.057519083,
3/31/05,0.035661871,1.035661871,
4/30/05,0.050722233,1.050722233,
5/31/05,0.079184477,1.079184477,
6/30/05,0.073579502,1.073579502,
7/31/05,0.114347308,1.114347308,
8/31/05,0.10667005,1.10667005,
9/30/05,0.083007593,1.083007593,
10/31/05,0.051216198,1.051216198,
11/30/05,0.050495539,1.050495539,
12/31/05,0.035789677,1.035789677,
1/31/06,0.074224212,1.074224212,
2/28/06,0.063853398,1.063853398,
3/31/06,0.09732099,1.09732099,
4/30/06,0.125706453,1.125706453,
5/31/06,0.06651493,1.06651493,
6/30/06,0.05045663,1.05045663,
7/31/06,0.029512197,1.029512197,
8/31/06,0.045830925,1.045830925,
9/30/06,0.071377392,1.071377392,
10/31/06,0.12866677,1.12866677,
11/30/06,0.11770986,1.11770986,
12/31/06,0.107288102,1.107288102,
1/31/07,0.090234677,1.090234677,
2/28/07,0.089290047,1.089290047,
3/31/07,0.080322823,1.080322823,
4/30/07,0.092889447,1.092889447,
5/31/07,0.14150952,1.14150952,
6/30/07,0.133562087,1.133562087,
7/31/07,0.119067253,1.119067253,
8/31/07,0.107952877,1.107952877,
9/30/07,0.110370279,1.110370279,
10/31/07,0.088821601,1.088821601,
11/30/07,0.037551207,1.037551207,
12/31/07,0.024834907,1.024834907,
1/31/08,-0.015866731,0.984133269,
2/29/08,-0.016195841,0.983804159,
3/31/08,-0.025964277,0.974035723,
4/30/08,-0.034493147,0.965506853,
5/31/08,-0.045447017,0.954552983,
6/30/08,-0.09490006,0.90509994,
7/31/08,-0.090030548,0.909969452,
8/31/08,-0.091392047,0.908607953,
9/30/08,-0.157666365,0.842333635,
10/31/08,-0.246595801,0.753404199,
11/30/08,-0.223851482,0.776148518,
12/31/08,-0.188239717,0.811760283,
1/31/09,-0.222911484,0.777088516,
2/28/09,-0.276395215,0.723604785,
3/31/09,-0.227681009,0.772318991,
4/30/09,-0.179517716,0.820482284,
5/31/09,-0.144906194,0.855093806,
6/30/09,-0.101528675,0.898471325,
7/31/09,-0.036482934,0.963517066,
8/31/09,-0.014634265,0.985365735,
9/30/09,0.078195693,1.078195693,
10/31/09,0.160904429,1.160904429,
11/30/09,0.193382332,1.193382332,
12/31/09,0.16571124,1.16571124,
1/31/10,0.235659508,1.235659508,
2/28/10,0.355580925,1.355580925,
3/31/10,0.326087177,1.326087177,
4/30/10,0.255666919,1.255666919,
5/31/10,0.141522966,1.141522966,
6/30/10,0.13213481,1.13213481,
7/31/10,0.124355585,1.124355585,
8/31/10,0.064789326,1.064789326,
9/30/10,0.092410761,1.092410761,
10/31/10,0.145817305,1.145817305,
11/30/10,0.101441076,1.101441076,
12/31/10,0.127716074,1.127716074,
1/31/11,0.156881515,1.156881515,
2/28/11,0.151701866,1.151701866,
3/31/11,0.105681485,1.105681485,
4/30/11,0.112193364,1.112193364,
5/31/11,0.160375635,1.160375635,
6/30/11,0.1733579,1.1733579,
7/31/11,0.10236106,1.10236106,
8/31/11,0.083407542,1.083407542,
9/30/11,-0.042697599,0.957302401,
10/31/11,-0.001325861,0.998674139,
11/30/11,-9.87462E-06,0.999990125,
12/31/11,-0.037709917,0.962290083,
1/31/12,-0.009151038,0.990848962,
2/29/12,-0.001606696,0.998393304,
3/31/12,0.002660628,1.002660628,
4/30/12,-0.024634642,0.975365358,
5/31/12,-0.062628661,0.937371339,
6/30/12,-0.02640328,0.97359672,
7/31/12,-0.010927637,0.989072363,
8/31/12,0.045305873,1.045305873,
9/30/12,0.131806599,1.131806599,
10/31/12,0.057258754,1.057258754,
11/30/12,0.078651271,1.078651271,
12/31/12,0.099840545,1.099840545,
1/31/13,0.08716286,1.08716286,
2/28/13,0.061091653,1.061091653,
3/31/13,0.079993193,1.079993193,
4/30/13,0.102967516,1.102967516,
5/31/13,0.16010765,1.16010765,
6/30/13,0.105289328,1.105289328,
7/31/13,0.136646681,1.136646681,
8/31/13,0.099844378,1.099844378,
9/30/13,0.123118734,1.123118734,
10/31/13,0.159619819,1.159619819,
11/30/13,0.161625646,1.161625646,
12/31/13,0.149573347,1.149573347,
1/31/14,0.097647285,1.097647285,
2/28/14,0.129823656,1.129823656,
3/31/14,0.108249073,1.108249073,
4/30/14,0.09225985,1.09225985,
5/31/14,0.103624235,1.103624235,
6/30/14,0.141425577,1.141425577,
7/31/14,0.084657799,1.084657799,
8/31/14,0.132143904,1.132143904,
9/30/14,0.061930999,1.061930999,
10/31/14,0.046167672,1.046167672,
11/30/14,0.045264045,1.045264045,
12/31/14,0.031914032,1.031914032,
1/31/15,0.055226542,1.055226542,
2/28/15,0.0542195,1.0542195,
3/31/15,0.048820615,1.048820615,
4/30/15,0.057562655,1.057562655,
5/31/15,0.045141222,1.045141222,
6/30/15,0.014935804,1.014935804,
7/31/15,0.031367415,1.031367415,
8/31/15,-0.02614632,0.97385368,
9/30/15,-0.014001457,0.985998543,
10/31/15,0.008966817,1.008966817,
11/30/15,-0.003961338,0.996038662,
12/31/15,-0.016299059,0.983700941,
1/31/16,-0.045184263,0.954815737,
2/29/16,-0.068053324,0.931946676,
3/31/16,-0.019696629,0.980303371,
4/30/16,-0.02492337,0.97507663,
5/31/16,-0.024388526,0.975611474,
6/30/16,-0.008077952,0.991922048,
7/31/16,0.019807169,1.019807169,
8/31/16,0.056242059,1.056242059,
9/30/16,0.074674061,1.074674061,
10/31/16,0.018926912,1.018926912,
11/30/16,0.035191822,1.035191822,
12/31/16,0.063222958,1.063222958,
1/31/17,0.104909923,1.104909923,
2/28/17,0.118641586,1.118641586,
3/31/17,0.076819977,1.076819977,
4/30/17,0.082306042,1.082306042,
5/31/17,0.08978403,1.08978403,
6/30/17,0.095078192,1.095078192,
7/31/17,0.082747665,1.082747665,
8/31/17,0.081420196,1.081420196,
9/30/17,0.087405306,1.087405306,
10/31/17,0.120988643,1.120988643,
11/30/17,0.117803706,1.117803706,
12/31/17,0.115923129,1.115923129,
1/31/18,0.123117074,1.123117074,
2/28/18,0.072148667,1.072148667,
3/31/18,0.061806625,1.061806625,
4/30/18,0.04808785,1.04808785,
5/31/18,0.048715125,1.048715125,
6/30/18,0.037909249,1.037909249,
7/31/18,0.037716677,1.037716677,
8/31/18,0.050905062,1.050905062,
9/30/18,0.035725693,1.035725693,
10/31/18,-0.031322269,0.968677731,
11/30/18,-0.031060293,0.968939707,
12/31/18,-0.08181573,0.91818427,
1/31/19,-0.048613641,0.951386359,
2/28/19,-0.003346566,0.996653434,
3/31/19,0.00521837,1.00521837,
4/30/19,0.029025863,1.029025863,
5/31/19,-0.017969429,0.982030571,
6/30/19,0.030942523,1.030942523,
7/31/19,0.01501101,1.01501101,
8/31/19,-0.007200322,0.992799678,
9/30/19,0.012503345,1.012503345,
10/31/19,0.08216629,1.08216629,
11/30/19,0.085856907,1.085856907,
12/31/19,0.16019627,1.16019627,
1/31/20,0.087266748,1.087266748,
2/29/20,0.025140149,1.025140149,
3/31/20,-0.060310437,0.939689563,
4/30/20,-0.011682486,0.988317514,
5/31/20,0.058283224,1.058283224,
6/30/20,0.023127497,1.023127497,
7/31/20,0.048090738,1.048090738,
8/31/20,0.087811617,1.087811617,
9/30/20,0.054042906,1.054042906,
10/31/20,0.031037489,1.031037489,
11/30/20,0.088398498,1.088398498,
12/31/20,0.095067676,1.095067676,
1/31/21,0.101675715,1.101675715,
2/28/21,0.170550627,1.170550627,
3/31/21,0.292592833,1.292592833,
4/30/21,0.231803914,1.231803914,
5/31/21,0.202630188,1.202630188,
6/30/21,0.183620433,1.183620433,
7/31/21,0.156171265,1.156171265,
8/31/21,0.138910277,1.138910277,
9/30/21,0.124789268,1.124789268,
10/31/21,0.156074423,1.156074423,
11/30/21,0.055059064,1.055059064,
12/31/21,0.051780298,1.051780298,
1/31/22,0.018417206,1.018417206,
2/28/22,-0.018057115,0.981942885,
3/31/22,-0.047585527,0.952414473,
4/30/22,-0.120888718,0.879111282,
5/31/22,-0.128167025,0.871832975,
6/30/22,-0.179505761,0.820494239,
7/31/22,-0.141180714,0.858819286,
8/31/22,-0.176316386,0.823683614,
9/30/22,-0.212238811,0.787761189,
10/31/22,-0.196083395,0.803916605,
11/30/22,-0.134668925,0.865331075,
12/31/22,-0.178637238,0.821362762,
1/31/23,-0.107141192,0.892858808,
2/28/23,-0.116798135,0.883201865,
3/31/23,-0.088536137,0.911463863,
4/30/23,-0.030052371,0.969947629,
5/31/23,-0.04400396,0.95599604,
6/30/23,0.055871385,1.055871385,
7/31/23,0.030881607,1.030881607,
8/31/23,0.03236633,1.03236633,
9/30/23,0.07825293,1.07825293,
10/31/23,0.012160137,1.012160137,
11/30/23,0.019806214,1.019806214,
12/31/23,0.096595136,1.096595136,
1/31/24,0.046654407,1.046654407,
2/29/24,0.095377897,1.095377897,
3/31/24,0.100465091,1.100465091,
4/30/24,0.059229133,1.059229133,
,,,
,,,
"Dimensional Fund Advisors LP is an investment advisor registered with the Securities and Exchange Commission. Consider the investment objectives, risks, and charges and expenses of the Dimensional funds carefully before investing.  For this and other information about the Dimensional funds,  please read the prospectus carefully before investing. Prospectuses are available by calling Dimensional Fund Advisors collect at (512) 306-7400 or by visiting www.dimensional.com.",,,
This report and the information contained herein are subject to the terms of the End User License Agreement for Returns Program.,,,
"Selection of funds, indices and time periods presented chosen by advisor.",,,
"Performance for periods greater than one year are annualized unless specified otherwise. Selection of funds, indices and time periods presented chosen by advisor. Indices are not available for direct investment and performance does not reflect expenses of an actual portfolio.",,,
"Performance data shown represents past performance. Past performance is no guarantee of future results and current performance may be higher or lower than the performance shown. The investment return and principal value of an investment will fluctuate so that an investor's shares, when redeemed, may be worth more or less than their original cost. To obtain Dimensional Fund performance data current to the most recent month-end access our website at us.dimensional.com. Average annual total returns include reinvestment of dividends and capital gains. Mutual funds distributed by DFA Securities LLC.",,,
"Model Constructions
Model portfolios are constructed in the Returns Program using past data of funds or indices as of a specific date, assigning weights to those funds or indices to equal 100%. The model portfolios constructed are hypothetical and are not representative of actual portfolios. Their performance is hypothetical, for illustrative purposes only and is subject to limitations. Unless otherwise specified by the user, the hypothetical performance is gross of fees and is rebalanced monthly. The performance presented does not replace an advisor's actual model portfolio performance. Past and hypothetical results are no guarantee of future results. The model performance is based on model/back tested asset allocations. The performance was achieved with the retroactive application of a model designed with the benefit of hindsight; it does not represent actual investment performance. Back-tested model performance is hypothetical (does not reflect trading in actual portfolios) and may not reflect the impact that economic and market factors may have had on advisor's decision-making if the advisor were actually managing client money. Material is not to be considered a recommendation or investment advice to buy or sell any security. 
Dimensional Wealth Models
Performance shown is hypothetical and for illustrative purposes only. The performance is based on model asset allocations using actual, historical underlying fund data and is based on net asset value returns for underlying mutual funds and exchange-traded funds. The performance was achieved with the retroactive application of a model designed with the benefit of hindsight; it does not represent actual investment performance and it does not take into account any individual investor circumstances. Hypothetical model performance does note reflect trading in actual portfolios and may not reflect the impact that economic and market factors may have had on decision-making if managing actual client money. Actual performance of any fund or strategy may vary significantly from the hypothetical performance presented due to assumptions regarding fees, transactions costs, liquidity or other market factors. Actual historical allocations could have differed, perhaps significantly. Advisory fees paid to underlying component funds are reflected in the performance results. Advisory fees to a financial advisor, custodian fees, trading costs and transaction costs that may be applicable in the management of an overall portfolio are not reflected.
Hypothetical performance for Dimensional Wealth Models reflects changes in the underlying fund allocations, if any, since the model's inception. Performance results prior to the Dimensional Model's inception are computed using the inception fund weights and component fund performance back to the inception of the youngest component fund. The Dimensional Models do not include an allocation to cash or cash equivalents, except indirectly through a Dimensional Fund.
Results presented are no guarantee of future results and may vary. The investment return and principal value of an investment will fluctuate and may be worth more or less than the original investment.
Dimensional Indices
Past performance is no guarantee of future results. Actual returns may be lower. The Dimensional Indices represent academic concepts that may be used in portfolio construction and are not available for the investment or for use as a benchmark. Index returns are not representative of actual portfolio returns and do not reflect costs and fees associated with an actual investment. See Index Descripition"" for descriptions of the Dimensional Index data.These indices have been retrospectively calculated by Dimensional Fund Advisors LP and did not exist prior to their index inceptions dates. Accordingly", results shown during the periods prior to each index's index inception date do not represent actual returns of the index.,,
Exchange-Traded Funds,,,
ETFs trade like stocks, fluctuate in market value and may trade either at a premium or discount to their net asset value. ETF shares trade at market price and are not individually redeemable with the issuing fund, other than in large share amounts called creation units. ETFs are subject to risk similar to those of stocks," including those regarding short-selling and margin account maintenance. Brokerage commissions and expenses will reduce returns."""
"Principal Risks    
The principal risks of investing in the Dimensional funds may include one or more of the following: market risk, small companies risk, risk of concentrating in the real estate industry, foreign securities and currencies risk, emerging markets risk, banking concentration risk, foreign government debt risk, interest rate risk, risk of investing for inflation protection, credit risk, risk of municipal securities, derivatives risk, securities lending risk call risk, liquidity risk, income risk, value investment risk, investment strategy risk, and/or fund of funds risk. To more fully understand the risks related to an investment in the funds, investors should carefully read each fund's prospectus. Investments in foreign issuers are subject to certain considerations that are not associated with investments in US public companies. Investments of the International Equity, Emerging Markets Equity and the Global Fixed Income Portfolios will be denominated in foreign currencies.  Changes in the relative values of these foreign currencies and the US dollar, therefore, will affect the value of investments in the Portfolios.  However, the Global Fixed Income Portfolios may utilize forward currency contracts to attempt to protect against uncertainty in the level of future foreign currency rates (if applicable), to hedge against fluctuations in currency exchange rates or to transfer balances from one currency to another. Foreign securities prices may decline or fluctuate because of: (a) economic or political actions of foreign governments, and/or (b) less regulated or liquid securities markets.",,,
